2/1/18 7:10 AM,973375.88
2/1/18 7:15 AM,973450.13
2/1/18 7:20 AM,973524.94
2/1/18 7:25 AM,973603.50
2/1/18 7:30 AM,973682.81
2/1/18 7:35 AM,973760.94
2/1/18 7:40 AM,973840.56
2/1/18 7:45 AM,973921.38
2/1/18 7:50 AM,974001.81
2/1/18 7:55 AM,974083.63
2/1/18 8:00 AM,974166.25
2/1/18 8:05 AM,974250.69
2/1/18 8:10 AM,974333.00
2/1/18 8:15 AM,974416.94
2/1/18 8:20 AM,974500.19
2/1/18 8:25 AM,974584.75
2/1/18 8:30 AM,974656.50
2/1/18 8:35 AM,974741.44
2/1/18 8:40 AM,974825.75
2/1/18 8:45 AM,974912.56
2/1/18 8:50 AM,974998.88
2/1/18 8:55 AM,975085.88
2/1/18 9:00 AM,975174.06
2/1/18 9:05 AM,975262.38
2/1/18 9:10 AM,975351.56
2/1/18 9:15 AM,975440.13
2/1/18 9:20 AM,975530.75
2/1/18 9:25 AM,975621.25
2/1/18 9:30 AM,975711.00
2/1/18 9:35 AM,975800.88
2/1/18 9:40 AM,975889.19
2/1/18 9:45 AM,975977.94
2/1/18 9:50 AM,976051.38
2/1/18 9:55 AM,976140.13
2/1/18 10:00 AM,976229.63
2/1/18 10:05 AM,976321.25
2/1/18 10:10 AM,976413.56
2/1/18 10:15 AM,976504.69
2/1/18 10:20 AM,976596.13
2/1/18 10:25 AM,976687.31
2/1/18 10:30 AM,976781.06
2/1/18 10:35 AM,976872.44
2/1/18 10:40 AM,976963.94
2/1/18 10:45 AM,977060.50
2/1/18 10:50 AM,977156.88
2/1/18 10:55 AM,977252.19
2/1/18 11:00 AM,977350.44
2/1/18 11:05 AM,977431.00
2/1/18 11:10 AM,977526.25
2/1/18 11:15 AM,977622.75
2/1/18 11:20 AM,977720.31
2/1/18 11:25 AM,977816.81
2/1/18 11:30 AM,977915.13
2/1/18 11:35 AM,978013.56
2/1/18 11:40 AM,978113.63
2/1/18 11:45 AM,978213.81
2/1/18 11:50 AM,978296.31
2/1/18 11:55 AM,978392.88
2/1/18 12:00 PM,978492.19
2/1/18 12:05 PM,978590.81
2/1/18 12:10 PM,978688.75
2/1/18 12:15 PM,978788.44
2/1/18 12:20 PM,978892.56
2/1/18 12:25 PM,979000.25
2/1/18 12:30 PM,979118.13
2/1/18 12:35 PM,979234.88
2/1/18 12:40 PM,979338.94
2/1/18 12:45 PM,979422.38
2/1/18 12:50 PM,979521.50
2/1/18 12:55 PM,979620.38
2/1/18 1:00 PM,979721.25
2/1/18 1:05 PM,979822.75
2/1/18 1:10 PM,979926.13
2/1/18 1:15 PM,980024.38
